seq_id,seq_type,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100,R_101,R_102,R_103,R_104,R_105,R_106,R_107,R_108,R_109,R_110,R_111,R_112,R_113,R_114,R_115,R_116,R_117,R_118,R_119,R_120,R_121,R_122,R_123,R_124,R_125,R_126,R_127,R_128,R_129,R_130,R_131,R_132,R_133,R_134,R_135,R_136,R_137,R_138,R_139,R_140,R_141,R_142,R_143,R_144,R_145,R_146,R_147,R_148,R_149,R_150,R_151,R_152,R_153,R_154,R_155,R_156,R_157,R_158,R_159,R_160,R_161,R_162,R_163,R_164,R_165,R_166,R_167,R_168,R_169,R_170,R_171,R_172,R_173,R_174,R_175,R_176,R_177,R_178,R_179,R_180,R_181
pair_1745_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1969,-0.6516,,-0.4277,-0.542,,-0.001,0.1828,,,0.0875,0.0006,,0.0,,,,,,,,,,,,,,,,,,0.6234,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,,,-0.0066,,0.2067,,,,,,,,,,,,,,0.5996,,,,,,,,,,,,,,,,,,,0.1056,,,,,,,,,,,,,,,,,,,,,,,0.0156,,,0.2822,,,,,,,,,,,,,,
bind_019_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4225,-0.0189,-0.023,0.1971,,,0.4856,,,0.1094,0.0039,,0.1634,,,,,,,,,,,,,,,,,,0.8556,,,,,,,,-0.0006,-0.0019,,,,,,,,-0.0,,,,,,,,,,-0.5814,-0.0791,0.2922,,,,,,,,,,,,,,-0.0016,-0.0,-0.0047,,,,,,,,,,,,,,,,,-0.0156,,,,,,,,,,,,,,,,,,-0.0133,-0.0004,,-0.0172,0.0411,,,-0.0014,0.001,,,,,,,,,,,,,,
bind_020_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.0019,-0.0127,,,-0.0088,,,-0.4854,-0.1869,,-0.0244,-0.0025,,,,,,,,,,,,,,,,,,,,,-0.0002,,,,,-0.0006,,,,0.0004,,0.0498,,,,,,,,,,,,-0.0756,-0.0506,0.049,,0.0,,,,,,0.0008,,,,-0.0112,,0.0504,-0.1056,-0.3906,,,,,,,,,,,,,,,,,0.0489,-0.0,-0.0019,,,,,,,,,,,,,-0.0,,-0.0,0.2468,0.0044,,-0.0066,-0.0738,-0.16,,-0.0,-0.1013,-0.001,,,-0.0002,,,,,,,,,,
bind_022_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,-0.0264,-0.0188,,,-0.0329,,,0.0417,0.0062,,,,,,,,,,,,,,,,,,,,0.6295,,,,,,,,,-0.0006,0.032,-0.0,-0.0066,-0.001,,0.2875,,-0.0002,,,,,,,,,,-0.36,-0.186,-0.3558,-0.0039,-0.0285,,-0.0002,-0.0039,-0.0066,0.1301,-0.0113,-0.0352,-0.0039,-0.0039,-0.035,-0.0006,0.2345,-0.2316,-0.3023,,,,,,,,,,,,,,,,,0.3812,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,,,,,,,,,,,,,,
bind_034_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2053,,-0.0066,-0.001,,,-0.0244,,,-0.3016,-0.1439,,,,,,,,,,,,,,,,,,,,-0.7544,,-0.0127,,,,,,,-0.0066,0.0012,-0.0,-0.0,,,-0.0306,,-0.0,,,,,,,,,,-0.0535,-0.0002,,,-0.0,,,-0.0,-0.0,0.35,-0.0189,-0.0103,,,-0.0023,,0.037,-0.0,0.5876,,,,,,,,,,,,,,,,,0.7215,,,,,,,,,,,,,,,,,,0.1203,0.0002,,,,0.0004,,,-0.0008,-0.0006,,,-0.0002,,,,,,,,,,
bind_041_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,-0.0002,-0.0039,-0.4297,,,-0.0052,-0.0002,,-0.0169,0.0038,,0.0003,0.0598,,,-0.0,,,,-0.0002,,,,-0.0019,,,,,,0.0254,-0.067,0.0152,,-0.0057,,,-0.0006,0.0004,-0.0147,0.0045,,-0.0,-0.1156,,-0.015,,-0.001,,,,,,,,,,-0.0564,-0.0657,-0.1198,-0.0014,-0.0066,,,,-0.0004,-0.067,-0.0479,-0.1175,-0.0,-0.0,-0.0141,-0.0032,-0.0252,-0.1269,-0.1378,,,,,,,,,,,,,,,,,-0.0154,-0.0306,0.0001,,,,,,,,,,,,,-0.0004,,,-0.0055,-0.001,,-0.0002,-0.0005,0.0261,,,0.063,,,,,,,,,,,,,,
bind_043_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,-0.2316,-0.0006,-0.3235,-0.49,,,0.3047,,-0.0002,-0.0506,0.0752,,,0.0056,,,,,,,,,,,,,,,,,0.3362,,0.0098,,,,,,,0.3945,0.625,,,-0.0037,,0.0886,,-0.0004,,,,,,,,,,-0.1406,-0.04,-0.0713,,-0.0,,,,,-0.0106,-0.0,-0.0006,,,-0.0014,,-0.0164,-0.0002,-0.1139,,,,,,,,,,,,,,,,,-0.4307,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,0.1138,,,,,,,,,,,,,,
bind_069_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2139,-0.0657,-0.0564,0.38,,,0.6202,,,0.3633,0.0001,,,0.0002,,,,,,,,,,,-0.0002,,,,,,0.9506,,,,0.1314,,,,0.0019,0.0032,,,,0.0,,0.0025,,-0.1182,,,,,,,,,,-0.6806,-0.1406,0.1121,,,,,,,,,,,,,,0.403,,-0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,
bind_076_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0329,0.3609,0.3112,0.0749,0.285,,-0.0,-0.2853,,,0.1816,,,,-0.0,,,,,,,,,,,-0.0047,,,,,,-0.2658,,-0.0025,,0.0025,,,,0.0789,-0.0019,-0.0019,,,-0.0279,,-0.0039,,0.0347,,,-0.0076,,,,,,,0.8848,0.01,0.4564,,-0.0351,,,,,,,,,,-0.0032,,,,0.0329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bind_080_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0077,-0.7167,-0.1914,-0.325,0.183,,,-0.0142,,,-0.2382,-0.1656,,0.0002,0.0,,,,,,,,,,,-0.0002,,,,,,0.5918,,-0.0047,,0.0977,,,,,0.0264,0.1308,,,-0.0188,,0.0935,,-0.1311,,,-0.0,,,,,,,-0.3865,-0.2163,0.0634,,-0.0002,,,,,-0.0047,,-0.0039,,,-0.0019,,-0.0366,-0.007,-0.1083,,,,,,,,,,,,,,,,,-0.2911,-0.0039,,,,,,,,,,,,,,,,,,,,,0.0056,-0.0066,,,,,,,,,,,,,,,,,
bind_083_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032,0.4727,,,0.6806,,,0.9385,0.0352,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,-0.0002,0.0,,,,,0.0,,,,,,,,,,,,,,,,-0.0722,,,,,-0.0986,-0.0066,-0.0036,-0.0791,-0.0722,-0.1109,,0.9752,,,,,,,,,,,,,,,,,,,0.0,,,,-0.0004,,,,,,,,,,,,,,-0.0004,-0.0,,,,,,,,,,,,,,,,,,,,,
bind_088_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,-0.0006,,,-0.5358,0.3047,,0.0156,,,,,,,,,,,,,,,,,,-0.0014,,-0.0003,,,,,,,,-0.0025,-0.0002,-0.0006,0.0804,-0.0006,-0.2968,,,,,,,,,,,,,,-0.7471,-0.0014,-0.3164,,,-0.0,-0.0019,-0.0005,,-0.0,,,-0.5116,,-0.742,-0.0264,-0.5957,,,,,,,,,,,,,,,,,-0.543,-0.0657,-0.165,,,,,,,,,,,,,,,,,-0.01,,,0.0689,0.1078,,,0.3819,-0.0305,,,,,,,,,,,,,
bind_099_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,-0.0877,-0.0189,0.0281,0.0907,,,0.6891,,,0.4838,0.01,,-0.0025,0.0004,,,,,,,,,,,,,,,,,0.8312,,0.0002,,-0.0,,,,-0.0019,-0.0004,0.0096,,,0.0025,,-0.0014,-0.0002,-0.0306,,,,,,,,,,-0.0506,-0.0594,-0.0039,,0.0,,,,,0.0223,-0.0006,0.0039,-0.0002,-0.0,0.0548,,0.6297,,-0.0047,,,,,,,,,,,,,,,,,-0.0001,,,,,,,,,,,,,,,,,,-0.0003,-0.0,,,0.0039,,,,,,,,,,,,,,,,,,
bind_100_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,-0.6359,-0.1291,-0.2498,-0.1552,,,0.0711,,,-0.5225,0.1134,,,,,,,,,,,,,,-0.0,,,,,,-0.0827,,-0.0077,,,,,,,,0.155,,-0.0,0.0863,,-0.2094,,-0.0425,,,-0.0,,,,,,,-0.5909,,,,0.0025,,,,,0.1887,,,,,,,0.2864,-0.0004,-0.477,,,,,,,,,,,,,,,,,-0.4141,,,,,,,,,,,,,,,,,,,,,,,-0.0006,,,-0.0225,,,,,,,,,,,,,,
bind_101_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0225,-0.5166,-0.0047,-0.6645,-0.6386,-0.001,-0.0066,0.0046,,,-0.2405,0.0464,,,,,,,,,,,,,,,,,,,,0.05,,-0.0039,,,,,,,,0.0285,,,0.001,,-0.3279,-0.0014,-0.1269,,,,,,,,,,-0.1914,-0.211,-0.2357,,0.2375,,,,,0.3341,,-0.0002,-0.0,-0.0,-0.0009,,0.0914,,-0.0019,,,,,,,,,,,,,,,,,-0.019,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016,-0.0,,,,,,,,,,,,,
bind_102_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,,,,,,,,,,,,-0.0002,-0.3804,-0.0002,-0.0077,-0.018,,,-0.0283,,,-0.1938,-0.0108,,-0.0014,0.0,,,,,,,,,,,,,,,,,,,0.0003,,,,,,-0.0,-0.0004,-0.0059,-0.0056,,-0.0004,,-0.0006,,-0.0002,,,,,,,,,,-0.2377,-0.1016,-0.04,,-0.0004,,,-0.0088,-0.1041,-0.0066,-0.0264,0.0147,,,-0.0156,,-0.2344,-0.2168,-0.2346,,,,,,,,,,,,,,,-0.0285,,-0.3804,-0.1016,-0.0002,,,,,,,,,,,,,,,,-0.0362,,,-0.0,-0.0445,-0.1206,,-0.0009,-0.0314,-0.0327,,,-0.162,,,,,,,,,,
bind_110_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0062,-0.0888,-0.0569,0.2479,0.0988,,,0.1417,,,0.0787,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0722,,,0.0056,,,,-0.0172,,,,,,,,,,-0.553,-0.1056,-0.0006,,0.0003,,,,,0.5484,,-0.0004,-0.0,-0.0,-0.0004,,0.0271,-0.0,-0.2956,,,,,,,,,,,,,,,,,-0.2237,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,-0.0938,,,,,,,,,,,,,,
pair_3061_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81,-0.0425,-0.0827,0.1076,,,0.793,,,0.1304,0.0032,,,0.0,,,,,,,,,,,,,,,,,0.9938,,,,0.1624,,,,-0.0006,-0.0013,-0.0007,,,0.0004,,0.0,,-0.0014,,,,,,,,,,-0.6806,-0.0077,0.0226,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,-0.0025,,,,-0.0006,,,,,,,,,,,,,,,,,,
nonb_006_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0113,-0.4173,-0.0006,-0.1806,-0.0306,-0.0,,-0.0672,,,-0.2395,-0.0129,,,-0.0,,,,,,,,,,,,,,,,,-0.5039,,-0.0098,-0.0,-0.001,,,,-0.0006,-0.0266,-0.0762,-0.01,-0.0285,-0.0017,,-0.0244,,-0.0006,,,,,,,,,,-0.2316,-0.0352,-0.1454,,-0.0014,,,,-0.0113,-0.0983,-0.0756,-0.0564,-0.0004,-0.0004,-0.0004,,0.0981,-0.0206,-0.2748,,,,,,,,,,,,,,,-0.0004,,-0.0087,-0.01,-0.0,,,,,,,,,,,,,,,,,,,,,0.0007,,,0.3566,-0.0273,,,-0.0,,,,,,,,,,
nonb_008_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.7119,,-0.7988,-0.3829,-0.0014,-0.0002,0.2978,,,0.0555,0.308,,-0.0594,0.0863,,,,,,,,,,,,,,,,,0.0178,,,,-0.0047,,,,-0.0329,-0.0004,-0.0002,,,,,,,-0.0,,,,,,,,,,-0.2377,-0.0056,0.3223,,,,,,,,,0.0195,,,,,0.0053,-0.0066,-0.6858,,,,,,,,,,,,,,,-0.0002,,-0.0289,,,,,,,,,,,,,,,,,,0.008,-0.0014,,,0.1952,-0.0014,,,-0.0159,-0.0285,,,-0.01,,,,,,,,,,
nonb_009_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165,0.3157,0.4781,0.2877,0.6145,,-0.0004,-0.043,,,-0.2311,,,-0.0,,,,,,,,,,,,-0.0004,,,,,,0.0077,,0.0014,,,,,,,-0.0019,-0.0028,,,-0.0,,0.001,,0.0738,,,-0.0088,,,,,,,0.566,-0.0013,-0.0066,,-0.0002,,,,,-0.0016,-0.0,-0.0038,,,0.0918,,0.6145,,-0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,-0.0041,,,-0.0026,0.2563,,,,,,,,,,,,,,,,,
nonb_010_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0262,,,-0.0002,-0.0373,,,0.59,,,,,,,,,,,,,,,,,-0.365,,0.4259,,0.0002,,,,,-0.01,,,,0.65,,0.3631,,,,,,,,,,,,,,-0.155,,0.1796,,,,,-0.0657,-0.1406,-0.1699,,,-0.1337,,-0.0002,,,,,,,,,,,,,,,,,,,-0.0207,,,,,,,-0.0479,,,-0.1594,,,,,-0.0088,,,-0.0,,,,0.01,0.1074,,,,,,,,,,,,,,,,,
nonb_011_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0088,-0.0006,-0.0032,-0.3057,,,-0.0,,,-0.0057,,,,,,,,,,,,,,,,,,,,,,,0.0002,,,,,,,-0.0031,0.0007,,,-0.0,,0.0004,,-0.3452,,-0.0,,,,,,,,-0.1453,0.2477,0.3429,,-0.0,,,,,-0.0014,-0.0,-0.0113,,,0.0605,,0.7116,0.489,0.6289,,,,,,,,,,,,,,,,,0.8709,,,,,,,,,,,,,,,,,,0.0422,-0.0012,,-0.0,,,,,-0.0,,,,,,,,,,,,,,
nonb_013_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,,,-0.0234,,,,,,-0.2025,-0.1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.4307,0.9025,0.0594,,0.6974,-0.0002,-0.1139,,,,,,,,,,-0.7332,-0.7332,-0.1109,-0.0004,0.0141,,,,0.0006,,,,,,,,-0.33,-0.4472,-0.7876,,,,,,,,,,,,,,,,,-0.1756,-0.0002,,,,,,,,,,,,,,,,,,,,,,-0.0,,,-0.7063,,,,-0.0,,,,,,,,,,
nonb_014_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0476,,-0.0039,-0.0047,,,-0.0352,,,0.1048,0.0007,,,,,,,,,,,,,,,,,,,,-0.3059,,,,,,,,,,,,,,,-0.0002,,,,,,,,,,,,-0.1031,-0.0001,-0.1744,,-0.0137,,,,,-0.1484,,-0.1997,-0.0791,-0.0066,-0.1986,,-0.0295,-0.134,0.1564,,,,,,,,,,,,,,,,,0.1546,-0.0827,-0.0756,,-0.0014,,,,,,,,,,,,,,,,,,,-0.088,,,0.0025,0.0264,,,0.0014,,,,,,,,,,
nonb_017_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0031,,,-0.0002,,,-0.0014,,,0.5522,0.5113,,0.1056,-0.0047,,,,,,,,,,,,,,,,,-0.0535,,-0.0002,,0.0535,,,,,0.0145,0.0759,,,0.0261,,-0.0004,,,,,,,,,,,,-0.0039,-0.0002,-0.052,,0.0002,,,,-0.0056,0.1039,-0.0004,-0.0002,,,0.0002,,-0.3686,-0.1182,-0.3992,,,,,,,,,,,,,,,,,0.7568,-0.0,,,,,,,,,,,,,,,,,,,,,,0.067,,,0.0988,0.0029,,,-0.0004,,,,,,,,,,
nonb_018_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.2978,-0.0086,0.0218,-0.0098,,,0.0129,,,-0.1366,0.0254,,0.0967,,,,,,,,,,,,,,,,,,-0.0,,0.0,,,,,,-0.0066,-0.0039,,,,,,-0.001,,-0.0244,,,,,,,,,,-0.5671,-0.1969,0.0166,,,,,,,,,,,,-0.0002,,-0.0043,-0.1702,-0.3121,,,,,,,,,,,,,,,,,-0.0782,,,,,,,,,,,,,,,,,,-0.0422,0.0003,,-0.0172,-0.0757,,,-0.0032,0.1078,,,,,,,,,,,,,,
nonb_019_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019,-0.6551,-0.0025,-0.2494,-0.2977,,-0.0002,,,,-0.3507,-0.1698,,,,,,,,,,,,,,,,,,,,,,-0.0014,,,,,,,-0.01,-0.0006,,,,,-0.001,,-0.0388,,-0.0,,,,,,,,-0.3386,-0.1833,-0.1351,,,,,,,-0.0006,,-0.0006,,,-0.002,,-0.0957,-0.0601,-0.2869,,,,,,,,,,,,,,,-0.0722,-0.0,-0.0487,,,,,,,,,,,,,,,,,,,-0.2583,,,-0.0756,-0.3025,,,0.0194,-0.0375,,,-0.0133,,,,,,,,,,
nonb_021_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3451,-0.0014,-0.0077,-0.0789,,,-0.0352,,,-0.4838,-0.0503,-0.0127,-0.1521,-0.0019,,,,,,,,,,,,,,,,,,,0.0075,-0.0004,-0.0006,,,,-0.0141,-0.0004,-0.0002,-0.0006,-0.0006,-0.0,,0.0,,-0.0425,,-0.0,,,,,,,,-0.4018,-0.1514,0.0237,,0.0006,,,,,-0.0138,,,,,-0.0,,0.3839,-0.0298,-0.0712,,,,,,,,,,,,,,,,,-0.037,-0.0564,-0.0,,,,,,,,,,,,,,,,-0.1057,-0.0159,,-0.0039,-0.165,-0.0506,,-0.0014,-0.1495,,,,-0.0,,,,,,,,,,
nonb_022_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.2957,-0.0019,-0.7172,-0.3593,,-0.0002,-0.2995,,,-0.7538,-0.1477,,0.8098,-0.2691,,,,,,,,,,,,,,,,,0.0875,,-0.2822,,-0.0006,-0.0,,,-0.0002,,-0.0,,,-0.0306,,0.0418,,-0.0977,,,,,,,,,,-0.4348,-0.2808,-0.0397,,,,,,,,,,,,0.0,,0.1339,-0.0352,-0.1702,,,,,,,,,,,,,,,,,-0.1406,,,,,,,,,,,,,,,,,,,,,,0.012,-0.0056,,,,,,,,,,,,,,,,,
nonb_023_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2789,-0.4535,-0.0,-0.3867,-0.0127,,,-0.0003,,,0.2023,0.1056,,0.0002,,,,,,,,,,,,,,,,,,,,,,-0.0019,,,,-0.0051,-0.0031,0.1395,-0.0006,,,,,,-0.0,,,,,,,,,,-0.0541,-0.0002,-0.0004,,,,,,,-0.0056,,,,,-0.0,,-0.0103,,-0.1836,,,,,,,,,,,,,,,,,0.3938,,,,,,,,,,,,,,,,,,-0.01,-0.0019,,,0.1031,-0.0,,,0.5987,0.1682,,,0.1504,,,,,,,,,,
nonb_024_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0127,,,,,,-0.1702,,,-0.3488,0.1167,,,-0.0127,,,,,,,,,,,,,,,,,-0.49,,,,,,,,,,0.0017,,-0.0019,-0.0002,,,,,,,,,,,,,,-0.0004,,-0.3865,,-0.0029,-0.0,-0.0,-0.0156,-0.0141,0.115,0.0009,-0.0137,-0.0014,,0.0006,,0.0931,,-0.3234,,,,,,,,,,,,,,,-0.001,,0.0416,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0558,,,0.2438,-0.0434,,,-0.0014,,,,,,,,,,
nonb_025_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1502,-0.0014,,-0.0625,-0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506,,,,,,,,,,,,,,,,,,-0.0234,,,,,-0.0838,,-0.0465,-0.0564,-0.0425,-0.0312,,0.1128,-0.0827,-0.0756,,,,,,,,,,,,,,,,,0.1595,0.0284,0.0412,,,,,,,,,,,,,,,,,0.0014,,,-0.1441,0.3127,,-0.0004,-0.1106,,,,,,,,,,,,,,
nonb_026_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,-0.0066,-0.01,,,-0.3415,,,0.1097,0.1488,,,,,,,,,,,,,,,,,,,,-0.9323,,,,,,,,,,-0.0122,,-0.0188,-0.0006,,,,,,,,,,,,,,-0.0,,,,0.21,,-0.0004,-0.0156,-0.0189,0.013,,-0.064,-0.0014,-0.0,-0.0988,,0.1666,,0.0596,,,,,,,,,,,,,,,-0.0002,,0.7938,,,,-0.0006,,,,,,,,,,,,,,,,,,,0.3787,,,0.1097,-0.0002,,,-0.0004,,,,,,,,,,
nonb_029_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0127,,-0.0,-0.0002,,,-0.0141,,,-0.2312,-0.133,,,-0.0044,,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,-0.0014,,0.0002,0.0075,,-0.0047,,,,,,,,,,,,-0.0689,-0.0425,-0.0127,-0.0,-0.0162,,-0.0006,-0.0014,-0.0002,-0.075,-0.1434,-0.0797,-0.0113,,-0.0327,-0.0,0.1584,-0.2138,-0.1573,,,,,,,,,,,,,,,,,0.0914,-0.0109,-0.0273,,-0.0,,,,,,,,,,,-0.0002,,,-0.0,-0.0383,,,0.0,0.1788,,,0.3988,,,,,,,,,,,,,,
nonb_032_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0352,,-0.0,-0.0002,,,,,,-0.0425,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0244,0.0238,,,,,,,,,,,,,,,,,-0.0025,,,,-0.0113,,,,,-0.0085,-0.0352,-0.2215,,,-0.09,,0.1041,-0.3442,0.0512,,,,,,,,,,,,,,,,,0.012,-0.4984,-0.0164,,-0.0,,,,,,,,,,,,,,,0.0,,,0.0001,0.1044,,,0.1766,,,,,,,,,,,,,,
nonb_046_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,,0.0076,0.3121,,,0.36,,,0.8074,0.0375,,,,,,,,,,,,,,,,,,,,0.969,,,,,,,,,0.0831,0.3953,,,-0.0394,,0.3025,,-0.0,,,,,,,,,,-0.0285,-0.0039,0.049,,-0.001,,,,,-0.0264,-0.0039,-0.0156,,,-0.0156,,0.0029,-0.0006,-0.0452,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019,,,,,,,,,,,,,,
nonb_047_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014,,-0.0004,-0.0306,-0.0,,-0.0019,,,-0.0039,-0.0087,,,-0.0004,,,,,,,,,,,,,,,,,-0.4159,,0.0062,,,,,,-0.0,-0.2567,-0.0153,,,-0.0004,,0.0756,-0.0014,-0.0,,,,,,,,,,-0.0088,-0.0047,0.1688,0.3037,0.3254,,,,,-0.3094,-0.3752,-0.3525,,,0.2125,0.0442,0.3931,-0.0077,-0.018,,,,,,,,,,,,,,,,,-0.1175,,,,,,,,,,,,,,,,,,-0.0,,,,-0.001,-0.001,,,-0.0088,,,,,,,,,,,,,,
nonb_048_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,-0.0,0.0066,,,,,,-0.1291,0.225,,-0.0032,0.0022,,,,,,,,,,,,,,,,,0.3491,,0.0075,,,,,,,-0.0066,-0.0025,,,0.0004,,0.9125,,,,,,,,,,,,,,,,-0.0002,,-0.0006,,-0.0009,-0.0477,-0.0352,-0.0605,-0.0,,-0.0002,,0.1076,,-0.0014,,,,,,,,,,,,,,,,,-0.5955,,,,,,,,,,,,,,,,,,-0.0401,,,,-0.3267,-0.1934,,,-0.0452,,,,,,,,,,,,,,
nonb_049_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9629,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0066,0.0112,,,,,,,,,,,,,,,,,,,,,-0.0002,,,,,-0.0796,-0.165,-0.2285,,,-0.0047,,1.0,,0.9506,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,-0.0014,-0.0086,,,-0.0002,0.7877,,,,,,,,,,,,,,,,,
