seq_id,seq_type,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100,R_101,R_102,R_103,R_104,R_105,R_106,R_107,R_108,R_109,R_110,R_111,R_112,R_113,R_114,R_115,R_116,R_117,R_118,R_119,R_120,R_121,R_122,R_123,R_124,R_125,R_126,R_127,R_128,R_129,R_130,R_131,R_132,R_133,R_134,R_135,R_136,R_137,R_138,R_139,R_140,R_141,R_142,R_143,R_144,R_145,R_146,R_147,R_148,R_149,R_150,R_151,R_152,R_153,R_154,R_155,R_156,R_157,R_158,R_159,R_160,R_161,R_162,R_163,R_164,R_165,R_166,R_167,R_168,R_169,R_170,R_171,R_172,R_173,R_174,R_175,R_176,R_177,R_178,R_179,R_180,R_181
pair_0715_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,,,-0.0002,,,-0.001,0.1805,,0.1405,0.591,,,,,,,,,,,,,,,,,-0.0264,,0.247,-0.0088,-0.0203,,,,0.0075,-0.1355,0.0693,-0.0934,-0.0038,-0.0504,,0.28,,,,,,,,,,,,,,0.0547,,0.1875,,,,-0.0,-0.208,-0.1914,0.1676,0.0004,,0.2362,,-0.0002,,,,,,,,,,,,,,,,,,,-0.0002,,,,0.0066,,,,,,,,,,,,,,-0.0552,0.0038,,,0.1478,0.0003,,,,,,,,,,,,,,,,,
pair_1094_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,0.0056,,0.2338,-0.0096,,,,,,,,,,,,,,,,,-0.17,,-0.1056,-0.0,0.0042,,,,0.1191,0.0034,0.0902,-0.0657,-0.0535,-0.0637,,-0.1688,,,,,,,,,,,,,,,,-0.0127,,,-0.0004,-0.0329,0.0925,0.0989,0.0988,-0.0,,0.0956,,-0.0391,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,-0.0002,,,,,,,,-0.001,,,0.0891,-0.004,,,0.4196,0.1076,,,-0.0002,,,,,,,,,,,,,,
pair_1682_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206,,0.2953,0.0861,,,,,,,,,,,,,,,,,-0.0452,,0.0211,-0.0,0.0351,,,,0.0723,0.052,0.3887,0.0002,-0.0536,0.0843,,-0.186,,,,,,,,,,,,,,,,-0.0574,,-0.0032,-0.0207,-0.1787,-0.395,-0.2067,-0.19,,,-0.4727,-0.0,-0.1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,-0.1117,-0.0,,,0.4781,0.2816,,,,,,,,,,,,,,,,,
pair_1739_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0066,,,-0.0056,,,0.0,,,-0.3139,0.5621,0.5291,-0.0025,0.2494,,,,,,,,,,,,,,,,,,,0.2067,,-0.0027,,,,,-0.0,0.0116,-0.0088,-0.0014,-0.0047,,0.0014,,-0.0952,,,,,,,,,,-0.0225,-0.0047,0.0,,0.0004,,,,,,,-0.0004,,,,,0.7826,-0.0,-0.0705,,,,,,,,,,,,,,,,,-0.0039,,,,,,,,,,,,,,,,,,-0.0014,0.2988,,,0.7668,0.9875,,-0.001,0.2399,,,,,,,,,,,,,,
pair_1941_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374,,,0.6152,,,0.9144,0.6602,,0.0722,0.0266,,,-0.0002,,,,,,,,,,,,,,,,0.0039,-0.0002,-0.0021,-0.0004,-0.2438,,-0.0977,,-0.25,-0.0006,-0.0329,0.1453,-0.0025,0.1954,,,,,,,,,,,,,,,,0.1544,,,-0.0,-0.0,-0.03,,0.0041,,,0.6747,,0.7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2377,,,0.0,,,,,,,,,,,,,,
pair_0014_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093,,,,,,,,,,,,,,,,,,,,,,0.0019,,,,-0.0107,-0.0195,0.2072,-0.2438,-0.2691,0.0753,,,,,,,,,,,,,,,,,,0.0425,,,,-0.0775,-0.0855,-0.1513,-0.5305,,,-0.7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,-0.0127,-0.0014,-0.0172,0.1239,0.3347,-0.0004,-0.0527,0.3325,0.4024,,,,,,,,,,,,,,,,,
pair_0263_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0952,0.287,,,,,,,,,,,,,,,,,,,-0.01,,0.7873,,,,0.1768,-0.1516,0.2398,,,-0.0004,,-0.0127,,,,,,,,,,,,,,-0.09,,0.0334,,,,,0.0312,-0.2469,-0.1538,,,0.0791,,-0.0039,,,,,,,,,,,,,,,,,,,-0.0002,,,,-0.0002,,,-0.0352,,,-0.04,,,,-0.2594,-0.226,-0.1056,-0.1526,0.0,-0.2351,,-0.0066,0.0059,0.0046,,,,,,,,,,,,,,,,,
pair_0540_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.002,,,0.0896,,,,-0.0,-0.0,0.0673,0.3451,,,,,,,,,,,,,,,,,,,0.3198,0.0,0.0113,,,,0.0016,-0.0198,0.3375,0.0004,0.0006,0.3263,0.0025,0.25,,,,,,,,,,,,-0.0,,-0.0,,0.1709,,-0.0375,-0.0689,,-0.3158,-0.0056,-0.3855,-0.0,,-0.1575,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0705,-0.2911,,,0.4121,0.0845,,,,,,,,,,,,,,,,,
pair_0997_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031,0.3829,0.2839,0.2563,,,,,,,,,,,,,,,,,,,0.0809,,0.2889,,,,0.0825,-0.1512,0.2325,0.0025,0.0077,0.0827,,,,,,,,,,,,,,,,0.001,,0.1053,,,,0.0084,0.0609,-0.1898,-0.3681,,,0.0512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1586,-0.0002,,,-0.0096,,,,,,,,,,,,,,,,,,
pair_1745_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2627,0.1097,,,,,,,,,,,,,,,,,0.4727,,0.2957,,0.3675,,,,,-0.3338,0.1009,-0.0,-0.0,0.6055,,0.0207,,,,,,,,,,,,,,0.3164,,0.5346,,,,,-0.1223,-0.1914,-0.0516,,,0.5075,,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0684,0.6475,,,0.2468,0.4225,,,0.0,,,,,,,,,,,,,,
bind_019_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.4266,0.0244,,,,,,,,,,,,,,,,,0.6006,,0.1056,,0.0688,,,,0.0695,0.0095,0.0198,,,0.5909,,0.0056,,,,,,,,,,,,,,,,0.2595,,,,,0.0305,-0.0004,0.0031,,,0.3231,,0.0225,,,,,,,,,,,,,,,,,,,0.0156,,,,,,,,,,,,,,,,,,-0.0724,0.4769,,-0.0285,-0.0463,0.01,,-0.0066,0.5077,,,,,,,,,,,,,,
bind_020_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,-0.001,,,-0.0,0.2395,,0.3117,0.0041,,,,,,,,,,,,,,,,,,,-0.0004,,0.2224,,,,0.0929,-0.0818,0.2412,,,0.4594,,-0.0025,,,,,,,,,,,,,,,,0.0928,,,,-0.0046,-0.0487,-0.0757,0.0854,,,0.3841,,-0.0113,,,,,,,,,,,,,,,,,,,-0.0506,,-0.0032,,,,,,,,,,,,,-0.0006,,-0.0002,0.0766,-0.2793,,-0.0159,-0.0577,-0.1702,,-0.0491,-0.0244,,,,,,,,,,,,,,
bind_022_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2498,,0.1858,0.1225,,,,,,,,,,,,,,,,,,,0.1454,,0.0156,,,,0.2889,-0.1434,0.3938,-0.0025,-0.0312,0.3609,,0.5625,,,,,,,,,,,,,,,,0.1856,,-0.0,-0.0141,-0.04,0.0116,-0.2286,0.0606,-0.0056,-0.0056,-0.0254,,0.0032,,,,,,,,,,,,,,,,,,,0.0006,,,,0.0,,,,,,-0.0002,,,,-0.0,-0.1793,,,0.1466,0.5485,,,-0.0002,0.0004,,,0.4064,,,,,,,,,,,,,,
bind_034_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,,,,-0.0,0.3369,,0.6006,0.0285,,,,,,,,,,,,,,,,,-0.2025,,0.0,,0.2438,,,,0.0025,0.2275,0.1969,-0.0002,-0.0014,0.2515,,-0.0464,,,,,,,,,,,,,,,,0.2602,-0.0,,-0.0,-0.0001,0.0844,-0.0862,-0.0528,,,0.2801,,0.2303,,,,,,,,,,,,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,0.4305,0.0453,,,0.855,0.0478,,,0.1336,-0.0,,,,,,,,,,,,,
bind_041_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0112,,,-0.0002,,,-0.0004,0.065,,0.3666,0.0112,,,,,,,,,,,,,,,,,-0.0,,-0.0004,,0.2789,-0.0,,-0.0012,0.0802,-0.0669,0.0106,,,0.2285,,-0.003,,,,,,,,,,,,,,-0.0284,-0.0014,0.0295,,,,-0.0003,-0.1016,-0.2932,-0.0858,-0.0006,-0.0006,0.1725,-0.0032,-0.0557,,,,,,,,,,,,,,,,,,,-0.0244,-0.0,-0.0,,0.0,,,,,,,,,-0.0,-0.0198,-0.0412,-0.0066,-0.01,0.0861,0.0855,,-0.0025,0.2039,0.0264,,-0.0001,0.0012,,,,,,,,,,,,,,
bind_043_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025,-0.2956,-0.4307,-0.2479,0.0314,,,,,,,,,,,,,,,,,-0.0,,-0.0,,0.3906,,,,0.0254,0.3764,0.0844,,,0.0421,,-0.0,,,,,,,,,,,,,,-0.0,,-0.0002,,,,,0.1869,0.645,0.501,,,0.092,,0.0532,,-0.0006,,,,,,,,,,,,,,,,,-0.0041,,,,,,,,,,,,,,,,,-0.0006,0.2534,0.1212,-0.0077,-0.1314,0.0213,0.0031,,-0.0006,-0.0569,,,,,,,,,,,,,,
bind_069_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.1186,,0.6595,0.0625,,,,,,,,,,,,,,,,,0.0002,,,,0.591,,,,0.2025,0.4932,0.8498,,0.0002,0.2626,,0.09,,,,,,,,,,,,,,0.0088,,0.5577,,,,,0.0984,-0.0002,0.0234,-0.0,,0.4856,,0.54,,,,,,,,,,,,,,,,,,,-0.0172,,-0.0002,,,,,,,,,,,,,,,,-0.001,0.275,,,0.3562,0.575,,,-0.0019,,,,,,,,,,,,,,
bind_076_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0032,,-0.0207,-0.1502,,,-0.0656,,,0.2833,0.49,,0.01,0.0167,,,,,,,,,,,,,,,,,-0.4076,,-0.1754,,-0.0061,,,,0.1475,0.0303,-0.0076,,,0.1488,,-0.1914,,,,,,,,,,,,0.001,,-0.0258,,-0.0459,,,,,-0.0,,-0.0019,,,0.1939,,0.2889,0.0004,0.25,,,,,,,,,,,,,,,,,0.5814,,,,,,,,,,,,,,,,,,,0.0018,,,0.2627,0.3906,,,0.1269,,,,,,,,,,,,,,
bind_080_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,-0.0001,,,-0.0172,,,-0.0285,-0.2352,-0.0225,0.1088,0.2062,,,,,,,,,,,,,,,,,0.0247,,-0.4458,,0.3972,-0.0,,-0.0,0.1247,0.7932,0.6543,,,-0.1683,,-0.1559,,,,,,,,,,,,-0.0004,-0.0032,0.0072,0.0,-0.0016,,,,,-0.018,0.0066,0.1891,,,0.3919,,0.3098,-0.0066,-0.1806,,,,,,,,,,,,,,,,,-0.7493,-0.0,,,,,,,,,,,,,,,,,,0.3752,,,0.3769,0.2498,,,-0.0452,,,,,,,,,,,,,,
bind_083_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4144,,0.04,0.0625,,,,,,,,,,,,,,,,,0.2691,,0.3829,,0.0352,,,,0.0215,-0.0371,0.3902,,0.0,0.3525,,0.0032,,,,,,,,,,,,,,,,-0.1835,,,,,-0.2669,-0.0306,0.2359,-0.2227,-0.2139,0.0837,,0.1406,,,,,,,,,,,,,,,,,,,0.0352,,,,0.3377,,,,,,,,,,,,,,-0.0053,0.0396,,,0.2225,0.1754,,,0.1016,,,,,,,,,,,,,,
bind_088_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.4596,,0.0452,0.0469,,,,,,,,,,,,,,,,,-0.0014,,0.0394,,0.0306,,,,0.1676,0.2816,0.5246,0.003,-0.0025,-0.0032,-0.0006,-0.4189,,,,,,,,,,,,,,-0.2555,-0.0014,-0.1118,,,-0.0,-0.0014,-0.1388,,-0.347,-0.5347,-0.5625,0.0307,,-0.0375,,,,,,,,,,,,,,,,,,,,-0.0,-0.0352,,,,,,,,,,,,,,,,0.0,0.3971,,,0.49,0.3903,,,,,,,,,,,,,,,,,
bind_099_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,,,-0.0002,0.1056,-0.0,0.1568,0.1702,,,,,,,,,,,,,,,,,0.0075,,0.2316,,0.052,,,,0.0127,-0.0028,0.5967,,,0.0657,,0.0221,,,,,,,,,,,,,,,,0.1855,,,,,0.0352,-0.0047,0.2109,-0.0225,-0.0225,0.6721,,0.2723,,-0.0,,,,,,,,,,,,,,,,,0.0328,,,,0.0264,,,,,,,,,,,,,,-0.0072,0.1159,,,0.1615,0.0002,,,0.09,,,,,,,,,,,,,,
bind_100_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0189,0.0367,,0.1986,0.001,,,,,,,,,,,,,,,,,,,0.4988,,0.0189,,,,-0.0459,0.0202,0.1702,,,0.2256,,0.0077,,,,,,,,,,,,,,,,-0.0319,-0.0284,-0.0284,-0.001,,0.3555,-0.0004,0.0785,-0.63,-0.6602,-0.1571,,0.4382,-0.0077,-0.0594,,,,,,,,,,,,,,,,,-0.4516,-0.0172,-0.0425,,-0.0002,,,,,,,,,,,,,,-0.0352,-0.2109,,,-0.2822,-0.2756,,,-0.3713,,,,,,,,,,,,,,
bind_101_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,-0.001,0.0189,,0.6602,0.1454,,,,,,,,,,,,,,,,,-0.1541,,0.2311,,,,,,0.0002,0.0036,0.521,,0.0,0.0329,,-0.1806,,,,,,,,,,,,,,-0.0002,,0.0657,,-0.001,-0.0002,,0.0614,-0.0,-0.0656,-0.6602,-0.6104,0.1491,,0.6927,,,,,,,,,,,,,,,,,,,0.3881,,,,0.0087,,,,,,,,,,,,,,0.0017,0.1502,,,0.5302,0.1178,,,-0.0036,-0.0004,,,,,,,,,,,,,
bind_102_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,-0.0014,,,-0.0113,,,-0.0007,0.262,,0.125,0.1175,,,,,,,,,,,,,,,,,,,0.1863,-0.0019,-0.0079,-0.0,,,-0.0109,-0.0087,-0.1125,-0.1084,-0.0164,0.2466,,0.0034,,,,,,,,,,,,,,-0.0,,0.2341,,,-0.0451,-0.4388,-0.0033,-0.1475,0.0063,,,0.0891,,0.6914,,-0.0002,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,-0.2391,,,-0.0533,0.201,-0.0168,,0.1688,0.1692,-0.0004,,,,,,,,,,,,,
bind_110_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0189,,,-0.0002,,,-0.001,,,-0.0207,0.0722,,0.1056,0.0285,,,,,,,,,,,,,,,,,,,0.2822,,0.0047,,,,0.0094,0.0146,0.3524,,,0.1454,,0.0006,,,,,,,,,,,,-0.0014,,,,-0.0228,,-0.0002,-0.0,,0.3657,-0.0006,-0.1779,-0.5439,-0.5719,-0.1054,,0.3595,,-0.0127,,,,,,,,,,,,,,,,,0.0984,,,,0.0,,,,,,,,,,,,,,0.0006,0.0001,,,0.1016,0.0088,,,0.2408,,,,,,,,,,,,,,
pair_3061_binder,Binder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,0.16,0.1702,,,,,,,,,,,,,,,,,0.0019,,,,0.6957,,,,0.0129,0.1025,0.3038,,-0.034,0.2425,,0.04,,,,,,,,,,,,,,,,0.405,,-0.0,-0.0244,-0.0244,0.6228,,0.0036,,,0.5764,,0.49,,,,,,,,,,,,,,,,,,,0.0039,,,,,,,,,,,,,,,,,,0.1537,0.1225,,,0.5062,0.0207,,,,,,,,,,,,,,,,,
nonb_006_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,-0.0014,0.3162,,0.1545,0.0605,,,,,,,,,,,,,,,,,-0.0141,,0.01,-0.0,-0.0005,,,,0.0153,-0.1432,-0.0657,-0.0156,-0.04,0.033,,-0.0019,,,,,,,,,,,,,,,,-0.1455,,,,-0.0207,-0.2857,-0.3105,0.0184,-0.1453,-0.1502,0.051,,0.2655,,-0.0006,,,,,,,,,,,,,,,,,-0.0002,-0.001,-0.0006,,,,,-0.0002,,,,,,,,-0.0004,,,-0.0082,0.1992,,-0.0077,0.0115,0.2338,,,0.0688,,,,,,,,,,,,,,
nonb_008_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,0.0352,0.0791,,,,,,,,,,,,,,,,,0.1406,,0.0285,,0.8355,,,,-0.0386,-0.1291,0.4484,,,0.0594,,0.0127,,,,,,,,,,,,,,0.0863,,-0.0296,,,,,0.2355,-0.0452,-0.0199,-0.09,-0.0722,0.6255,,0.5347,,,,,,,,,,,,,,,,,,,-0.0038,,-0.0019,,,,,,,,,,,,,,,,0.0651,0.0875,,,0.18,0.3625,,,0.0,,,,,,,,,,,,,,
nonb_009_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,-0.1182,,-0.0141,-0.005,,,0.2552,,,0.1617,0.2756,,0.1377,0.0625,,,,,,,,,,,,,,,,,-0.0032,,0.2614,-0.01,-0.0091,,,,0.0005,-0.008,0.23,-0.0096,-0.0025,0.0305,,0.2025,,-0.0,,,,,,,,,,-0.0,-0.0,0.0531,-0.0004,0.3705,,,-0.0002,-0.0002,0.0193,-0.0006,-0.005,,,0.0817,,0.0975,,-0.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,0.4159,,-0.0,0.6813,0.827,,-0.0004,0.3486,0.065,,,-0.0004,,,,,,,,,,
nonb_010_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032,,,,,,,,,,,,,,,,,,,,,,0.1702,,,,0.0103,0.0559,0.1633,,,0.1525,,-0.001,,,,,,,,,,,,,,-0.0,,0.1248,,,-0.0,-0.0025,0.2561,-0.3379,-0.1661,-0.001,-0.0014,0.6689,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,-0.1056,,-0.0025,-0.2531,-0.0019,,,-0.0657,-0.1302,,,0.1586,0.0156,,-0.0019,0.4585,0.064,,,,,,,,,,,,,,,,,
nonb_011_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0047,,-0.0039,-0.0014,,,0.0038,,,0.3354,0.3094,,0.3486,0.2889,,,,,,,,,,,,,,,,,,,0.356,-0.0002,0.0138,,,,0.0141,-0.0914,0.1434,-0.0,,0.1076,,0.3867,,,,,,,,,,,,,,0.0032,,0.1969,,,,,-0.0006,-0.0,-0.0127,,,0.0347,,0.8789,,-0.0,,,,,,,,,,,,,,,,,0.1625,,,,,,,,,,,,,,,,-0.0006,-0.0025,-0.0645,0.089,-0.0009,-0.0883,0.3149,,,,0.3129,,,,,,,,,,,,,,
nonb_013_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,,,,,,,-0.0061,,0.0756,0.165,,,,,,,,,,,,,,,,,,,0.1406,,0.64,,,,0.0634,-0.0056,0.8203,0.4641,0.9506,0.0657,,-0.0005,,,,,,,,,,,,,,-0.0,,0.1225,,,0.0207,0.2563,0.9134,,-0.0004,,,0.0025,,0.3561,,,,,,,,,,,,,,,,,,,-0.0104,-0.0066,-0.0014,,,,,,,,,,,,,-0.0006,,,0.7137,0.1133,,-0.0032,0.6152,0.0823,,,-0.0055,,,,,,,,,,,,,,
nonb_014_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0039,,,-0.0047,0.567,,0.3414,0.0166,,,,,,,,,,,,,,,,,0.04,,0.1132,-0.0002,-0.0375,-0.0,,,-0.0252,-0.0423,0.0757,-0.0156,-0.0225,0.294,,0.4266,,,,,,,,,,,,,,0.1054,-0.001,0.3564,,,-0.0002,-0.0014,-0.2246,-0.0306,0.1222,-0.1526,-0.0244,0.2098,-0.0088,-0.0548,-0.0,-0.0004,,,,,,,,,,,,,,,,,-0.01,-0.0066,-0.0827,,0.0098,,,,,,,,,,,,,,-0.0075,0.2209,,,0.0825,0.0986,,,0.0656,-0.0,,,,,,,,,,,,,
nonb_017_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0032,,,-0.0025,,,-0.0033,0.009,-0.0006,0.3403,-0.0727,,,,,,,,,,,,,,,,,-0.2756,,-0.1314,,0.2723,,,,0.0264,-0.0152,0.1188,,0.0014,0.3224,,-0.0594,,,,,,,,,,,,-0.0,-0.0,0.0425,,0.068,,0.0002,0.0003,-0.0557,0.2698,-0.1887,-0.2707,-0.0189,-0.0113,0.6828,,0.0137,-0.0066,-0.01,,,,,,,,,,,,,,,,,-0.0011,,,,-0.0,,,,,,,,,,,,,,-0.0575,0.288,,,0.4088,0.2156,,,0.0057,,,,,,,,,,,,,,
nonb_018_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,-0.0056,,,0.0146,,,-0.0244,0.0244,,0.503,0.0088,,,-0.0,,,,,,,,,,,,,,-0.0006,,0.0434,,0.16,-0.0,,,0.135,-0.0338,-0.0115,,,0.3006,,-0.0022,,,,,,,,,,,,,,0.0021,,0.1028,,,,-0.0014,0.0175,-0.0375,-0.0084,,,0.7631,,-0.0082,-0.0002,-0.0207,,,,,,,,,,,,,,,,,-0.0156,,,,,,,,,,,,,,,,,,-0.1047,0.2848,,-0.0438,0.0569,0.0306,,-0.0126,0.1477,,,,,,,,,,,,,,
nonb_019_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0019,,-0.0306,-0.0975,,-0.0004,,,,0.0025,-0.0241,-0.0,0.4614,0.1066,,,,,,,,,,,,,,,,,,,0.2385,,0.6202,,,,-0.0741,-0.0816,0.0127,,,0.0207,,0.051,,,,,,,,,,,,,,0.0,,0.1563,,,,,-0.01,,-0.0088,-0.0,-0.0004,0.1055,,-0.0232,,-0.0004,,,,,,,,,,,,,,,,,-0.4389,,-0.0,,-0.0002,,,,,,,,,,,,,,-0.5134,-0.1369,,-0.0,-0.4686,-0.5532,,,-0.0386,,,,,,,,,,,,,,
nonb_021_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,,,0.0064,,,0.0028,0.0498,-0.0425,0.0856,0.2475,,,,,,,,,,,,,,,,,,,0.3125,-0.0019,-0.0104,-0.0,,,-0.0548,-0.0231,0.0366,-0.0064,-0.0178,0.1656,,0.0285,,,,,,,,,,,,,,0.0032,,0.4138,,-0.001,-0.0056,-0.0039,0.31,-0.0004,0.0062,,,0.1781,,0.026,-0.0002,-0.0004,,,,,,,,,,,,,,,,,-0.0484,-0.0014,-0.0141,,,,,,,,,,,,,,,-0.0006,-0.1898,-0.0735,,-0.0359,-0.2722,-0.2075,,-0.0077,0.0035,,,,,,,,,,,,,,
nonb_022_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1056,,,-0.2314,-0.055,-0.0,0.4512,-0.3675,,,,,,,,,,,,,,,,,-0.3306,,-0.6202,,-0.1688,-0.8848,,,-0.2756,0.0219,-0.2803,,,0.4134,,0.0391,,,,,,,,,,,,,,0.0,,0.2822,,,,,,,0.001,,,0.7332,,0.2215,,-0.0066,,,,,,,,,,,,,,,,,-0.7373,,,,,,,,,,,,,,,,,,,0.4641,,,0.2188,-0.0826,,-0.0025,-0.7547,-0.0006,,,,,,,,,,,,,
